Row,A2M,ABC,ABP,AGL,AIA,ALD,ALL,ALQ,ALU,ALX,AMC,AMP,ANN,ANZ,APA,APE,APT,APX,ARB,ASB,AST,ASX,AUB,AWC,AZJ,BAP,BEN,BGA,BHP,BIN,BKL,BKW,BLD,BOQ,BPT,BRG,BSL,BVS,BWP,BXB,CAR,CBA,CCL,CCP,CGC,CGF,CHC,CIM,CIP,CKF,CLW,CMW,CNU,COH,COL,CPU,CQR,CSL,CSR,CTD,CUV,CWN,CWY,DHG,DMP,DOW,DXS,ELD,EML,EVN,FBU,FLT,FMG,FPH,GEM,GMG,GNC,GOR,GOZ,GPT,GUD,GWA,HLS,HVN,IAG,IEL,IFL,IGO,ILU,INA,ING,IPH,IPL,IRE,IVC,JBH,JHG,JHX,KGN,LLC,LNK,LYC,MFG,MGR,MIN,MND,MP1,MPL,MQG,MSB,MTS,NAB,NAN,NCM,NEA,NEC,NHF,NSR,NST,NUF,NWH,NWL,NWS,NXT,OBL,ORA,ORG,ORI,OSH,OZL,PBH,PDL,PME,PMV,PNV,PPT,PRN,PRU,PTM,QAN,QBE,QUB,REA,REH,RHC,RIO,RMD,RMS,RRL,RSG,RWC,S32,SBM,SCG,SCP,SDF,SEK,SFR,SGM,SGP,SGR,SHL,SIQ,SKC,SKI,SLR,SOL,SPK,SSM,STO,SUL,SUN,SVW,SYD,TAH,TCL,TGR,TLS,TNE,TWE,URW,VCX,VEA,VOC,VUK,WBC,WEB,WES,WGX,WHC,WOR,WOW,WPL,WPR,WTC,XRO,Z1P
2019-07-09,0,0,0,0,0,0,0,0,-0.0126400589942932,0,0,0,0,0,0,0,0,0,0,0,0,0.00934469699859619,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130890011787415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00405770540237427,0,0,0,0,0,0,0,0,-0.00254857540130615,0,0,-0.0156360864639282,0,0,0,0,0,0,0,0,-0.0060691237449646,0,0,0,0,0,-0.0136986374855042,0,0,0,0,0,0,0,0,0,0,0,-0.0211081504821777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708436965942383,0,0,0,-0.00543296337127686,0,0,0,0,0,0,0,0,-0.0262773633003235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272614359855652,0,0,0,0,0,-0.029891312122345,0,0,0,-0.00821918249130249,0,-0.00851899385452271,0,0,0,0,-0.00447356700897217,0.00946366786956787
2019-07-10,0,0,0,0,0,0,0,0,0.0264766216278076,0,0,0,0,0,0,0,0,0,0,0,0,0.000925779342651367,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265252590179443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109976530075073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122227072715759,0,0,0,0,0,0,0,0,0.0306611061096191,0,0,0.0173285007476807,0,0,0,0,0,0,0,0,0.0021136999130249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040431022644043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108965635299683,0,0,0,0.00181460380554199,0,0,0,0,0,0,0,0,-0.00899547338485718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00276243686676025,0,0.00132191181182861,0,-0.0016629695892334,0,0,0.0186165571212769,-0.018750011920929
2019-07-11,0,0,0,0,0,0,0,0,0.0419501066207886,0,0,0,0,0,0,0,0,0,0,0,0,0.00797784328460693,0,0,0,0,0,0,0,0,0,0,0,0,0.0292552709579468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268102884292603,0,0,0,0,0,0,0,0,0.00743722915649414,0,0,0.0248403549194336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939595699310303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151288509368896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840342044830322,0,0,0,0.0415512323379517,0,0.0204620361328125,0,0.000555276870727539,0,0,0.0077202320098877,-0.00955414772033691
2019-07-12,0,0,0,0.00438809394836426,0,0,0,0,-0.00897717475891113,0,0,0,0,0,0,0,0,0,0,0,0,-0.00653821229934692,0,0,0,0,0,0,0,0,0,0.00475621223449707,0,0,0.0077519416809082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00777000188827515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223656296730042,0,0,0,0,0,0,0,0,0,0,-0.00803393125534058,0,0,0,0,0,0,0,0.00601339340209961,0.0119962692260742,0,0,-0.00346261262893677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132977962493896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00757575035095215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256413221359253,0,0,0,0,0,0,0,0,0,0,-0.00797873735427856,0,-0.0129365921020508,0,-0.00582683086395264,0,0,-0.0098499059677124,-0.0192925930023193
2019-07-15,0,0,0,-0.0184466242790222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646579265594482,0,0,0,0.0016181468963623,0,0,0,0,0,-0.00710058212280273,0,0,0.00769233703613281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000783085823059082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481927394866943,0,0,0,0,0,0,0,0,0,0,0.0202474594116211,0,0,0,0,0,0,-0.0354567170143127,0.0119550228118896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205655694007874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235911011695862,0,0,0,0,0,0
2019-07-16,0,0,0,0.0123640298843384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00034862756729126,0,0,0,-0.00807756185531616,0,0,0,0,-0.000331401824951172,-0.0023837685585022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235110521316528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191844701766968,0,0,0,0,0,0,0,0,0,0,-0.00793826580047607,0,0,0,0,0,0,0.0186915397644043,0.00660181045532227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183727145195007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,0,0,0,0.00586223602294922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124390125274658,0,0,0,0,0,0,0,0,-0.00110495090484619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148698687553406,0,0,0,0,0,0,0,0,0.00314223766326904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223389863967896,0,0,0,0,0,0,0,0,0,0,0.0379881858825684,0,0,0,0,0,0,-0.00672781467437744,-0.0020710825920105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133689641952515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,0,0,0,-0.0179699063301086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355952978134155,0,0,0,0.00162863731384277,0,0,0,0,-0.00453537702560425,-0.00238949060440063,0,0,0,-0.0022234320640564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00943398475646973,0,0,0,0,0,0,0,0,-0.00156617164611816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173450708389282,0,0,0,0,0,0,-0.00862067937850952,0.00760984420776367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527703762054443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,0,0,0,0.0247279405593872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065683126449585,0,0,0,0.0113821029663086,0,0,0,0,0.000111103057861328,0.0293413400650024,0,0,0,-0.00111418962478638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114285945892334,0,0,0,0,0,0,0,0,-0.0062745213508606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138090848922729,0,0,0,0,0,0,0,0,0,0,0.0208381414413452,0,0,0,0,0,0,0.00621116161346436,0.0058358907699585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597953796386719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078740119934082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,0,0,0,-0.000965237617492676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478534698486328,0,0,0,0,0,0,0,0,0.00211107730865479,-0.00523561239242554,0,0,0,0.00111544132232666,0,0,0,0,0,0,0,0,0,0,-0.00690847635269165,0,0,0,0,0,0.00578033924102783,0,0,0,0,0,0,0,0,0.00473558902740479,0,0,0,0,0,0,0.00309324264526367,0,0,0,0,0,0,0,0.00568866729736328,0,0,0,0,0,0,0,0,0,0,0.0074228048324585,0,0,0,0,0,0,-0.0648148059844971,0.0109214782714844,0,0,0,0,0,0,0,0,0,0,0,0,0.00102126598358154,0,0,0.00181746482849121,0,0,0,0,0,0,0.0334075689315796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104166865348816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,0,0,0,-0.000483095645904541,0,0,0,0,0,0,0,0,0,0,0,-0.0154142379760742,0,0,0,0,0,0,0,0,0,0.00803864002227783,0,0,0,0,0.00631999969482422,0,0,0,0,0.00724232196807861,0,0,0,0,0,0,0,0,0,0,0.0269565582275391,0,0,0,0,0,-0.00957852602005005,0,0,0,0,0,0,0,0,0.00549876689910889,0,0,0,0,0,0,0.0123037099838257,0,0,0,0,0,0,0,-0.0146857500076294,0,0,0,0,0,0,0,0,0,0,0.00368404388427734,0,0,0,0,0,0,0.00528049468994141,0.00506412982940674,0,0,0,0,0,0,0,0,0,0,0,0,0.011458158493042,0,0,0.0108853578567505,0,0,0,0,0,0,0.00359189510345459,0,0,0,0,0,0,0,0,0,0.0250673294067383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101449489593506,0,0,0,0,0,0,0,0.0026315450668335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,0,0,0,0.014983057975769,0,0,0,0,0,0,0,0,0,0,0,-0.000978469848632813,0,0,0,0,0,0,0,0,0,0.0287081003189087,0,0,0,0,-0.00286471843719482,0.00116956233978271,0,0,0,0.0165929794311523,0,0,0,0,0,0,0,0,0,0,-0.004233717918396,0,0,0,0,0,0.00193428993225098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802278518676758,0,0,0,0,0,0,0,0,0,0,0.0220047235488892,0,0,0,0,0,0,0.0295469760894775,0.00940549373626709,0,0,0,0,0,0,0,0,0,0,0,0,0.00333642959594727,0,0,0.0168700218200684,0,0,0,0,0,0,-0.00501072406768799,0,0,0,0,0,0,0,0,0,0.00719153881072998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430417060852051,0,0,0,0,0,0,0,0.0131233930587769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,0,0,0,0.00238096714019775,0,0,0,0,0,0,0,0,0,0,0,0.0117532014846802,0,0,0,0,0,0,0,0,0,0.0248062610626221,0,0,0,0,0.00574588775634766,0.00584113597869873,0,0,0,0.0391730070114136,0,0,0,0,0,0,0,0,0,0,-0.011904776096344,0,0,0,0,0,0.0135135650634766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606173276901245,0,0,0,0,0,0,0,-0.0193137526512146,0,0.00680267810821533,0,0,0,0,0,0,0,0,0.00179576873779297,0,0,0,0,0,0,0.016581654548645,-0.00432610511779785,0,0,0,0,0,0,0,0,0,0,0,0,0.0090479850769043,0,0,0.00988352298736572,0,0,0,0,0,0,-0.0546762347221375,0,0,0,0,0,0,0,0,0,0.00714027881622314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114285945892334,0,0,0,0,0,0,0,0.00518131256103516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164569616317749,0,0,0,0,0,0,0,0,0,-0.0393343567848206,0,0,0,0,-0.000659167766571045,0,0,0,0,-0.00785338878631592,-0.00230413675308228,0,0,0,0,0,0,0,0,0,-0.00172114372253418,0,0,0,0,0,-0.0171428322792053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123456716537476,-0.0367159843444824,0,0,0,0,0,0,0,-0.0139049291610718,0,-0.0135135054588318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143716335296631,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137951970100403,0,0,-0.00419431924819946,0,0,0,0,0,0,0.0060882568359375,0,0,0,0,0,0,0,0,0,0.00142669677734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706219673156738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,0,0,0,0,0,0,0,0,0,0,0.010184645652771,0,0,0,0,0.0609524250030518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00549691915512085,0,0,0,0,0.0189973115921021,0.00384914875030518,0,0,0,0,0,0,0,0,0,-0.0060344934463501,0,0,0,0,0,0.0193798542022705,0.00864708423614502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222805023193,0.0222393274307251,0,0,0,0,0,0,0,0.0164420604705811,0,-0.00456619262695313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128501057624817,0,0,0,0,0,0,0,0,0,0,0,0,0.00800430774688721,0,0,0.0031590461730957,0,0,0,0,0,0,-0.00151288509368896,0,0,0,0,0,0,0,0,0,0.00848960876464844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981765985488892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,0,0,0,0,0,0,0,0,0,0,-0.00693130493164063,0,0,0,0,-0.0233393311500549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258934497833252,0.00843560695648193,0,0,0,0,0,0,0,0,0,-0.00173461437225342,0,0,0,0,0,-0.00380229949951172,0.00522410869598389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308096408843994,0,0,0,0,0,0,0,0.00579380989074707,0,0.00917434692382813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160213708877563,0,0,0,0,0,0,0,0,0,0,0,0,-0.00531953573226929,0,0,0.00244927406311035,0,0,0,0,0,0,0.0159090757369995,0,0,0,0,0,0,-0.00586509704589844,0,0,-0.00560730695724487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283288955688477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,0,0,0,0,0,0,0,0,0,0,-0.0145938992500305,0,0,0,0,0.029411792755127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00671488046646118,-0.00456273555755615,0,0,0,0,0,0,0,0,0,-0.0165073871612549,0,0,0,0,0,0,-0.0212321877479553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013587474822998,0.00310289859771729,0,0,0,0,-0.0168328881263733,0,0,-0.0137929916381836,0,-0.00227272510528564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114980340003967,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178265571594238,0,0,-0.00488656759262085,0,0,0,0,0,0,-0.0298284888267517,0,0,0,0,0,0,-0.00294983386993408,0,0,0.00423276424407959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211864709854126,0,0,0,0,0,0,0,0,0,0,0,0,0.0084000825881958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,0,0,0,-0.0252742171287537,0,0,0,0,0,0,0.00515127182006836,0,0,0,0,-0.0401785969734192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290297865867615,0,0,0,0,0,0,0,0,0,0.0150176286697388,0,0,0,0,0,0,-0.000998437404632568,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00949794054031372,0.00618648529052734,0,0,0,0,-0.00887763500213623,0,0,0.00116097927093506,0,0.00683367252349854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697910785675049,0,0,0,0,0,0,0,0,0,0,0,0,-0.00667750835418701,0,0,0.00455975532531738,0,0,0,0,0,0,-0.072252094745636,0,0,0,0,0,0,-0.0118343234062195,0,0,-0.00421494245529175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138312578201294,0,0,0,0,0,0,0,0,0,0,0,0,0.00836515426635742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,0,0,0,0.000489234924316406,0,0,0,0,0,0,0.0012812614440918,0,0,0,0.00359392166137695,-0.0232558250427246,0,0,0,0,0,0,0,0,0,0,-0.0182608962059021,0,0,0,0,0,0.00191569328308105,0,0,0,-0.0330448746681213,0,0,0,0,0,0,0.0163737535476685,0,0,0.0278502702713013,0,0,-0.00823527574539185,0.0173048973083496,0,0,0.0139008760452271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016438364982605,-0.00307422876358032,0,0,0,0,0.00191938877105713,0,0,0,0,0.0113122463226318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349835157394409,0,0,0,0,0,0,0,0,0,-0.00967741012573242,0,0,-0.0150082111358643,0,0,-0.0045391321182251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00898206233978271,0,0,-0.0197724103927612,0,0.0117998123168945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235456824302673,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124262571334839,0,0,0.000694394111633301,-0.00821232795715332,0,0,0,0,0,0,0,0,0,0.0121580362319946
2019-08-05,0,0,0,-0.0132029056549072,0,0,0,0,0,0,-0.00383877754211426,0,0,0,-0.0170098543167114,-0.0285714268684387,0,0,-0.028729259967804,0,0,0,0,0,0,0,-0.0221434831619263,0,0,0,0,0,-0.0152963399887085,0,0,0,-0.0423108339309692,0,0,0,0,0,0,-0.0282907485961914,0,0,-0.0110076069831848,0,-0.00929051637649536,-0.0225385427474976,0,0,0,-0.0281822681427002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139275789260864,0,0,0,0,0,-0.0242656469345093,0,0,0,0,-0.00894856452941895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293159484863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302112102508545,0,0,0.0288076400756836,0,-0.0699730515480042,0,0,0,0,0,0,0,0,0,-0.0241546034812927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039370059967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241134762763977,0,0,0,0,0,-0.0261845588684082,-0.0289017558097839,0,0,0,0,0,-0.0209124088287354,0,0,-0.0121443271636963,-0.0285924673080444,0,0,0,0,0,0,0,0,0,-0.0990990996360779
2019-08-06,0,0,0,-0.0193260908126831,0,0,0,0,0,0,-0.0205523371696472,0,0,0,-0.0245901346206665,0,0,0,-0.0341296792030334,0,0,0,0,0,0,0,-0.032608687877655,0,0,0,0,0,-0.0252427458763123,0,0,0,-0.0280373692512512,0,0,0,0,0,0,-0.0153659582138062,0,0,-0.0462328791618347,0,-0.0125035643577576,-0.0109223127365112,-0.0302452445030212,0,0,-0.0321346521377563,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324859023094177,0,0,0,0,0,-0.0104712247848511,0,0,0,0,-0.02483069896698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778818130493164,0,0,0,0,0,0,0.0040816068649292,-0.0397091507911682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363636612892151,0,0,0,0,-0.0501584410667419,0,0,0,0,0,0,0,0,0,-0.0288779139518738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784313678741455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323039889335632,0,-0.0249679684638977,-0.0257936716079712,0,0,0,0,0,-0.0213590860366821,0,0,-0.0259922742843628,-0.0209206938743591,0,0,0,0,0,0,0,0,0,-0.04666668176651
2019-08-07,0,0,0,0.0106114149093628,0,0,0,0,0,0,0.000655770301818848,0,0,0,0.0140056610107422,0,0,0,0.0094228982925415,0,0,0,0,0,0,0,0.00842702388763428,0,0,0,0,0,0.00597608089447021,0,0,0,0.0244755744934082,0,0,0,0,0,0,0.00739216804504395,0,0,0.0305206775665283,0,0.00316548347473145,0.0355827808380127,0.0175410509109497,0,0,0.0109560489654541,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583940744400024,0,0,0,0,0,0.00925922393798828,0,0,0,0,0.00694441795349121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261640548706055,0,0,0,0,0,0,-0.0203251838684082,-0.00465929508209229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157232284545898,0,0,0,0,0.0198026895523071,0,0,0,0,0,0,0,0,0,-0.00339847803115845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790512561798096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222506523132324,0,0,0.0122199058532715,0,0,0,0,0,0,0,0,0.0108186006546021,0.000795483589172363,0,0,0,0,0,0,0,0,0,0.0174825191497803
2019-08-08,0,0,0,-0.0460000038146973,0,0,0,0,0,0,0.0137615203857422,0,0,0,0.00552487373352051,0,0,0,0.00991833209991455,0,0,0,0,0,0,0,-0.000928521156311035,0,0,0,0,0,0.00198018550872803,0,0,0,0.0247440338134766,0,0,0,0,0,0,0.000407695770263672,0,0,0.0174216032028198,0,0.00315546989440918,0.0106635093688965,0.00958561897277832,0,0,-0.00866985321044922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146842002868652,0,0,0,0,0,0.00917434692382813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00782883167266846,0,0,0,0,0,0,0.022130012512207,0.00702166557312012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309598445892334,0,0.0180351734161377,0,0,0.035599946975708,0,0,0,0,0,0,0,0,0.0160428285598755,0.00511503219604492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392162799835205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072554349899292,0,-0.00262641906738281,0.0100603103637695,0,0,0,0,0,0,0,0,0.00107026100158691,0.0173876285552979,0,0,0,0,0,0,0,0,0,0.0137456655502319
2019-08-09,0,0,0,0.00890982151031494,0,0,0,0,0,0,0.00452494621276855,0,0,0,-0.011904776096344,0,0,0,-0.0161756277084351,0,0,0,0,0,0,0,-0.000929355621337891,0,0,0,0,0,0.00395262241363525,0,0,0,0,0,0,0,0,0,0,0.00040745735168457,0,0,0.0145547389984131,0,0.00943660736083984,0.0293083190917969,0.00189507007598877,0,0.00182485580444336,-0.000665426254272461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779223442077637,0,0,0,0,0,-0.00477707386016846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14045238494873,0,0,0,0,0,0,-0.0162381529808044,0.0110400915145874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149184465408325,0,0,0.0187506675720215,0,0,0,0,0,0,0,0,0.00701749324798584,0.000848174095153809,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,-0.00759494304656982,0,0,0,0,0,0.00240111351013184,0,-0.00460827350616455,-0.00996017456054688,0,0,0,0,0,0.00436508655548096,0,0,0.00534570217132568,0.0318586826324463,0,0,0,0,0,0,0,0,0,-0.010169506072998
