Row,AUDJPY,AUDUSD,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPJPY,GBPUSD,NZDJPY,NZDUSD,USDCAD,USDCHF,USDCNH,USDINR,USDJPY,USDRUB,USDTRY,USDZAR
2018-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000322661961180026,0.00122990526249001,0,0,0,0,0
2018-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147262035644991,0.00200917819252,0,0,0,0,0
2018-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214525274703103,0.00100618892932003,0,0,0,0,0
2018-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00475392627881599,0.00217499620891992,0,0,0,0,0.01092520699488
2018-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963806287170799
2018-10-12,0,0,0,0,-0.00282461591364103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00524339942487295
2018-10-14,0,0,0,0,0.000751259282979921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193179387759002
2018-10-15,0,0,0,0,-0.000566098107263047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115064418170679
2018-10-16,0,0,0,0,-0.00252425749889196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17,0,0,0,0,-0.00478353722517799,0,0,0,0,-0.00021644528491005,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18,0,0,0,0,0,0,0,0,0,-0.00528696603352197,0,0,0,0.000298410287020046,0,0.00206312075775994,0,0,0,0,0,0,0
2018-10-19,0,0,0,0,0,0,0,0,0,-0.000108821406888948,0,0,0,0.00562742386028003,0,0.00263290829212992,0,0,0,0,0,0,0
2018-10-21,0,0,0,0,0,0,0,0,0,-0.000435333001104987,0,0,0,0.00202262644786,0,-0.000702300798485989,0,0,0,0,0,0,0
2018-10-22,0,0,0,0,0,0,0,0,0,0.00352429471126992,0,0,0,-0.00912381746982305,0,0.000328479977999896,0,0,0,0,0,0,0
2018-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343595942036989,0,-0.00172586274045605,0,0,0,0,0,0,0
2018-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121753246753198,0,0,0
2018-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464639683408996,0,0,0
2018-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157387542644005,0,0,0
2018-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000983223744853046,0,0,0
2018-11-11,0,0,0,0,0,0,0,0,0,0,-0.00105865850323295,0,0,0,0,0,0,0,0,0.00176627211135005,0,0,0
2018-11-12,0,0,0,0,0,0,0,0,0,0,-0.00678259487242905,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,0,0,0,0,0,0,0,0,0,0,0.0036456434560701,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-14,0,0,0,0,0,0,0,0,0,0,0.00447405491127006,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-15,0,0,0,0,0,0,0,0,0,0,-0.000343982077651961,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-23,0,0,0,0,0,0,0,-0.00222302466767499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-25,0,0,0,0,0,0,0,0.00108571493197007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-26,0,0,0,0,0,0,0,-0.000451890597286009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-27,0,0,0,0,0,0,0,0.00221526498412006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-28,0,0,0,0,0,0,0,-0.000157883459452002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-04,-0.012741831083835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-05,-0.011825698432549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,0.00255562791040997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,-0.00577227103937605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-09,0.000702610753640087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-11,0,0,0,0,0,0,0,0.00206933947127008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-12,0,0,0,0,0,0,0,-0.00482584976919798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,0,0,0,0,0,0,0,-0.00196411331935198,0,0,0,0,0,0,0,0,0,0,0.000907187718069968,0,0,0,0
2018-12-14,0,0,0,0,-0.00355583676051896,0,0,-0.00153435623749199,0,0,0,0,0,0,0,0,0,0,0.00355574147668003,0,0,0,0.0114318236112501
2018-12-16,0,0,0,0,0.00113659453418991,0,0,0.00106901850738006,0,0,0,0,0,0,0,0,0,0,-0.00291788245102098,0,0,0,-0.00200070858429002
2018-12-17,0,0,0,0,0.00119872896675011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00654960981047903,0,0,0,-6.96083140194759e-06
2018-12-18,0,0,0,0,0.00239458747213006,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016650301585075,0,0,0,-0.00395377975776101
2018-12-19,0,0,0,0,0.0140804125535601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00368993374892002
2018-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN
2018-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293623314585001,0,0
2018-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.00193451119098897,0,0
2018-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.00388372163349604,0,0
2019-01-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.00456529910082004,NaN,NaN
2019-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.00384372958333501,0,0
2019-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
2019-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
2019-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
2019-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
2019-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
2019-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000993612491128948,0,0,-0.011386390725878,0
2019-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687950163310003,0
2019-01-13,0,-0.00419993346640002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639386189258007,0,0,0.00659044440573009,0
2019-01-14,0,0.00384181734663991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000705915572499993,0,0,-0.00589511576178303,0
2019-01-15,0,-0.00217701790146596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208803611738007,0,0,-0.00191499616084501,0
2019-01-16,0,-0.00605892162312405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,0,0.00560650970304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,-0.00523680580391395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,-0.000346678308210002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-25,0.00985164729303989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-27,0.00221312100939008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-28,-0.00602822478298404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256720137517896
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188143922575001
2019-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463467215516
2019-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151782509870002
2019-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000462869642469999
2019-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,0,0,0,0,0,0,0,0,-0.00370696557245798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-08,0,0,0,0,0,0,0,0,-0.00164741997958795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,0,0,0,0,0,0,0,0,0.00222164981646999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,0,0,0,0,0,0,0,0,0.00158222764801996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12,0,0,0,0,-0.00347964564041103,0,0,0,0.00544484984564009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13,0,0,0,0,-0.00299476545198296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14,0,0,0,0,0.00419012040286004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15,0,0,0,0,-0.00649146620415797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140524564600009,0,0,0
2019-02-17,0,0,0,0,0.000695766576640056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000787643948719996,0,0,0
2019-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101318039134002,0,0,0
2019-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454092870289302,0,0,0,0.00139171298178997,0,0,0
2019-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325988881450701,-0.00224293400015196,0,0,0,-0.000162441678924985,0,0,0
2019-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011446926558622,0.0052781870376799,0,0,0,0,-0.000912487984559007,0,0
2019-02-22,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.0107376008034701,-0.00771328634347901,0,0,0,0,-0.00368225564460101,0,0
2019-02-24,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00299563076293996,0.000540548771200022,0,0,0,0,0.00153496992040991,0,0
2019-02-25,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00260788484513008,0,0,0,0,0,-2.1392466185044e-05,0,0
2019-02-26,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348399045264003,0,0
2019-02-27,0,0,NaN,0,0,0,0,0,0,0,0,0.00696350305164994,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,0,0,NaN,0,0,0,0,0,0,0,0,0.00406785176747992,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,0,0,NaN,0,0,0.00945898102192011,0,0,0,0,0,-0.002505097975665,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,0,0,NaN,0,0,-0.00121099824636905,0,0,0,0,0,0.00313415963229002,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,0,0,NaN,0,0,0.000311398510590033,0,0,0,0,0,-0.00635670423105505,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,0,0,0,0,0,0.000569615641909937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,0,0,0,0,0,0.0058186873200301,0,0,0,0,0,0.00213836734971995,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,0,0,0,0,0,0,0,0,0,0,0,-0.010009853555775,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,0,0,0,0,0,0,0,0,0,0,0,-0.00703587265413697,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,0,0,0,0,0,0,0,0,0,0,0,-0.00357397153266004,0,0,0,0,0,0,0,0,0,0,0
2019-03-11,0,0,0,0,0,0,0,0,0,0,0,0.02145830442625,0,0,0,0,0,0,0,0,0,0,0
2019-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-15,0,0,0,0,0,0,0,-0.00388449478167296,0,0,0,0,0,0,0,0,-0.000428957632952032,0,0,0,0,0,0
2019-03-17,0,0,0,0,0,0,0,0.0013507799285799,0,0,0,0,0,0,0,0,-0.000359281437126047,0,0,0,0,0,0
2019-03-18,0,0,0,0,0,0,0,0.00251023448404997,0,0,0,0,0,0,0,0,-0.00138772413242305,0,0,0,0,0,0
2019-03-19,0,0,0,0,0,0,0,0.00148598841631009,0,0,0,0,0,0,0,0,-0.000599850037490968,0,0,0,0,0,0
2019-03-20,0,0,0,0,0,0,0,0.0100827180110299,0,0,0,0,0,0.00148132611460006,0,0,-0.00838293402690904,0,0,0,0,0,0
2019-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128278967485196,0,0,0,0,0,0,0,0,0
2019-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00990851660594005,0,0,0,0,0,0,0,0,0
2019-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185327367560051,0,0,0,0,0,0,0,0,0
2019-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00660437291544991,0,0,0,0,0,0,0,0,0
2019-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-28,0,0,0,0,0,-0.000285030591073987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-29,0,0,0,0,0,-0.00741290827354801,0,0,0,0,0,0,0,0,0,-0.00639512808868303,0,0,0,0,0,0,0
2019-03-31,0,0,0,0,0,0.00151636606546002,0,0,0,0,0,0,0,0,0,0.000187319236939931,0,0,0,0,0,0,-0.00728252608305102
2019-04-01,0,0,0,0,0,-0.00495574512929597,0,0,0,0,0,0,0,0,0,-0.00236727171934303,0,0,0,0,0,0,-0.011679055652997
2019-04-02,0,0,0,0,0,0.00177632990133003,0,0,0,0,0,0,0,0,0,6.75822814300009e-05,0,0,0,0,0,0,-0.00164086818124198
2019-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237272863793003,0,0,0,0,0,0,-0.00323069869149695
2019-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000843893160446973,0,0,0,0,-0.000360916302801995
2019-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000391766060546028,0,0,0,0,0
2019-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194320593214004,0,0,0,0,0
2019-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000739187340115022,0,0,0,0,0
2019-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194980226619901,0,0,0,0,0
2019-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,0,0,0,0,0,0,-0.005338435864503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,0,0,0,0,0,0,-0.002204810175506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,0,0,0,0,0,0,-7.92316292660411e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,0,0,0,0,0,0,0.00102128858446005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,0,0,0,0,0,0,0.00292001618321991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059728315205,0,0
2019-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509629131275702,0,0
2019-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412803993409994,0,0
2019-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134841847807798,0,0
2019-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149277292533001,0,0
2019-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,0,0,0,0,0,0.00247895539205989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-10,0,0,0,0,0,-0.00383486287059298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-12,0,0,0,0,0,0.00167923326077002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-13,0,0,0,0,0,0.00306128534227001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-14,0,0,0,0,0,-0.00328315023880499,0,0,0,0,0,0,0,0,0,0,0,0.000973492283879995,0,0,0,0,0
2019-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141026347141993,0,0,0,0,0
2019-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435075226329995,0,0,0,0,0
2019-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124077524675004,0.00181590303789991,0,0,0,0
2019-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184374379301699,-0.00985918496456495,0,0,0,0
2019-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097635217597003,0,0,0,0
2019-05-21,0,0,0,0,0,0,0,0.000763950651069933,0,0,0,0,0,0,0,0,0,0,-0.000667001362691044,0,0,0,0
2019-05-22,0,0,0,0,0,0,0,0.00447766295617003,0,0,0,0,0,0,0,0,0,0,-0.00460896962041701,0,0,0,0
2019-05-23,0,0,0,0,0,0,0,0.0019169256595799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,0,0,0,0,0,0,0,-0.00246798972048301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-26,0,0,0,0,0,0,0,-0.000601500346146033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133002305373298,0,0,0,0,0.00163796151861995,0,-0.016511679734192
2019-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140578294711302,0,0,0,0,-0.000923094322206053,0,-0.000446330476817969
2019-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00440110842730801,0,0,0,0,0.00048033017344995,0,-0.00688342824953403
2019-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444288988777397,0,0,0,0,-0.00402580305826505,0,0.0118078373050201
2019-06-05,0,0,0,0,0,0,0,0,0,0,-0.00276159693116396,0,0,0,0,0.00245935339188996,0,0,0,0,0.00196653965777993,0,0.0156694377597899
2019-06-06,0,0,0,0,0,0,0,0,0,0,0.00324117358977993,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-07,0,0,0,0,0,0,0,0,0,0,0.00574248462310001,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-09,0,0,0,0,0,0,0,0,0,0,-0.00180910021532699,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-10,0,0,0,0,0,0,0,0,0,0,0.000247544447490089,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56662708919753e-05,0,0,0,0,0,0,0,0
2019-06-13,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116653924064603,0,-0.00511485591633598,0,0,0,0,0,0,0,0
2019-06-14,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658917481435894,0,-0.00719149261724406,0,0,0,0,0,0,0,0
2019-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0.000595767666500047,0,0.00319025969022002,0,0,0,0,0,0,0,0
2019-06-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.006001762422299,0,-0.00274995391138699,0,0,0,0,0,0,0,0
2019-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00328256407389005,0,0,0,0,0,0,0,0,0,0
2019-06-19,0,0,0,0,0.00413443994618001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-20,0,0,0,0,-0.00223307148275897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-21,0,0,0,0,0.00624206711755004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-23,0,0,0,0,-0.00306511075226201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,0,0,0,0,0.00221879928117996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
